name,fixture,minutes,opponent_team,round,total_points,value,was_home,GW
Martín_Montoya_38,13,90,19,2,2,45,TRUE,2
Marvelous_Nakamba_491,12,0,3,2,0,45,TRUE,2
Mason_Greenwood_234,20,1,20,2,1,45,FALSE,2
Mason_Holgate_478,15,17,18,2,1,45,TRUE,2
Mason_Mount_463,14,90,9,2,10,60,TRUE,2
Matej_Vydra_92,11,0,1,2,0,55,FALSE,2
Mateo_Kovacic_432,14,19,9,2,1,55,TRUE,2
Mathew_Ryan_47,13,90,19,2,2,45,TRUE,2
Matteo_Darmian_230,20,0,20,2,0,50,FALSE,2
Matteo_Guendouzi_21,11,90,5,2,2,45,TRUE,2
Matthew_Clarke_43,13,0,19,2,0,45,TRUE,2
Matthew_Lowton_85,11,90,1,2,1,45,FALSE,2
Matty_James_177,14,0,6,2,0,45,FALSE,2
Matt_Doherty_401,20,45,12,2,1,60,TRUE,2
Matt_Ritchie_251,17,90,14,2,1,55,FALSE,2
Matt_Targett_309,12,0,3,2,0,45,TRUE,2
Maximillian_Aarons_274,17,90,13,2,1,45,TRUE,2
Max_Kilman_408,20,0,12,2,0,40,TRUE,2
Max_Meyer_136,18,64,15,2,2,55,FALSE,2
Maya_Yoshida_310,19,90,10,2,1,45,TRUE,2
Mesut_Özil_15,11,0,5,2,0,74,TRUE,2
Michael_Keane_143,15,90,18,2,6,55,TRUE,2
Michael_McGovern_281,17,0,13,2,0,40,TRUE,2
Michael_Obafemi_314,19,0,10,2,0,50,TRUE,2
Michael_Verrips_521,18,0,7,2,0,45,TRUE,2
Michail_Antonio_389,13,45,4,2,1,70,FALSE,2
Michy_Batshuayi_461,14,0,9,2,0,69,TRUE,2
Miguel_Almirón_266,17,90,14,2,2,60,FALSE,2
Mohamed_Elneny_20,11,0,5,2,0,45,TRUE,2
Mohamed_Elyounoussi_322,19,0,10,2,0,55,TRUE,2
Mohamed_Salah_191,19,78,16,2,3,125,FALSE,2
Moise_Kean_496,15,18,18,2,1,70,TRUE,2
Morgan_Gibbs-White_416,20,0,12,2,0,50,TRUE,2
Morgan_Schneiderlin_158,15,0,18,2,0,45,TRUE,2
Moritz_Leitner_288,17,90,13,2,2,45,TRUE,2
Moussa_Djenepo_438,19,13,10,2,0,55,TRUE,2
Moussa_Sissoko_349,16,90,11,2,2,50,FALSE,2
Muhamed_Bešić_522,18,0,7,2,0,45,TRUE,2
N'Golo_Kanté_119,14,90,9,2,2,50,TRUE,2
Naby_Keita_196,19,0,16,2,0,60,FALSE,2
Nacho_Monreal_6,11,90,5,2,2,50,TRUE,2
Nampalys_Mendy_179,14,0,6,2,0,45,FALSE,2
Nathaniel_Chalobah_374,15,0,8,2,0,45,FALSE,2
Nathan_Aké_59,12,90,2,2,1,50,FALSE,2
Nathan_Redmond_320,19,90,10,2,2,65,TRUE,2
Neal_Maupay_502,13,23,19,2,1,60,TRUE,2
Neil_Taylor_24,12,90,3,2,1,45,TRUE,2
Nemanja_Matic_247,20,0,20,2,0,50,FALSE,2
Nick_Pope_93,11,90,1,2,3,45,FALSE,2
Nicolas_Pépé_488,11,45,5,2,1,95,TRUE,2
Nicolás_Otamendi_208,16,90,17,2,1,54,TRUE,2
Oleksandr_Zinchenko_206,16,90,17,2,1,55,TRUE,2
Oliver_McBurnie_501,18,34,7,2,1,60,TRUE,2
Oliver_Norwood_302,18,90,7,2,3,50,TRUE,2
Oliver_Skipp_352,16,1,11,2,1,45,FALSE,2
Olivier_Giroud_110,14,61,9,2,2,70,TRUE,2
Onel_Hernández_284,17,0,13,2,0,55,TRUE,2
Oriol_Romeu Vidal_328,19,63,10,2,1,45,TRUE,2
Pablo_Fornals_399,13,76,4,2,2,65,FALSE,2
Pablo_Zabaleta_379,13,0,4,2,0,45,FALSE,2
Pascal_Groß_49,13,66,19,2,3,65,TRUE,2
Patrick_Cutrone_487,20,1,12,2,1,60,TRUE,2
Patrick_Roberts_435,17,0,13,2,0,55,TRUE,2
Patrick_van Aanholt_123,18,90,15,2,2,55,FALSE,2
Paulo_Gazzaniga_341,16,0,11,2,0,45,FALSE,2
Paul_Dummett_255,17,90,14,2,0,45,FALSE,2
Paul_Pogba_238,20,90,20,2,0,85,FALSE,2
Pedro_Lomba Neto_528,20,4,12,2,1,50,TRUE,2
Pedro_Obiang_400,13,0,4,2,0,45,FALSE,2
Pedro_Rodríguez Ledesma_114,14,90,9,2,2,70,TRUE,2
Philip_Billing_476,12,45,2,2,0,50,FALSE,2
Philip_Heise_484,17,0,13,2,0,40,TRUE,2
Phil_Bardsley_86,11,0,1,2,0,45,FALSE,2
Phil_Foden_220,16,0,17,2,0,55,TRUE,2
Phil_Jagielka_444,18,1,7,2,1,45,TRUE,2
Phil_Jones_231,20,0,20,2,0,50,FALSE,2
Pierre-Emerick_Aubameyang_11,11,90,5,2,6,110,TRUE,2
Pierre-Emile_Højbjerg_325,19,90,10,2,2,50,TRUE,2
Pontus_Dahlberg_367,15,0,8,2,0,45,FALSE,2
Rachid_Ghezzal_173,14,0,6,2,0,55,FALSE,2
Rafael_Camacho_201,19,0,16,2,0,45,FALSE,2
Raheem_Sterling_214,16,90,17,2,6,121,TRUE,2
Ralf_Fahrmann_449,17,0,13,2,0,45,TRUE,2
Ravel_Morrison_456,18,0,7,2,0,50,TRUE,2
Raúl_Jiménez_409,20,90,12,2,2,75,TRUE,2
Reece_James_506,14,0,9,2,0,50,TRUE,2
Reiss_Nelson_489,11,45,5,2,1,55,TRUE,2
Rhian_Brewster_464,19,0,16,2,0,45,FALSE,2
Ricardo Domingos_Barbosa Pereira_159,14,90,6,2,2,60,FALSE,2
Richard_Stearman_296,18,0,7,2,0,40,TRUE,2
Richarlison_de Andrade_150,15,62,18,2,3,80,TRUE,2
Riyad_Mahrez_217,16,10,17,2,1,85,TRUE,2
Robbie_Brady_98,11,0,1,2,0,55,FALSE,2
Robert Kenedy_Nunes do Nascimento_462,14,0,9,2,0,55,TRUE,2
Roberto_Firmino_187,19,90,16,2,8,95,FALSE,2
Roberto_Jimenez Gago_450,13,0,4,2,0,45,FALSE,2
Roberto_Pereyra_369,15,90,8,2,1,60,FALSE,2
Robert_Snodgrass_393,13,90,4,2,2,55,FALSE,2
Rob_Holding_10,11,0,5,2,0,45,TRUE,2
Rodrigo_Hernandez_443,16,77,17,2,2,55,TRUE,2
Rolando_Aarons_499,17,0,14,2,0,50,FALSE,2
Romain_Saïss_407,20,0,12,2,0,45,TRUE,2
Romelu_Lukaku_232,20,0,20,2,0,85,FALSE,2
Ross_Barkley_117,14,0,9,2,0,60,TRUE,2
Ruben_Loftus-Cheek_115,14,0,9,2,0,65,TRUE,2
Rui Pedro_dos Santos Patrício_411,20,90,12,2,9,50,TRUE,2
Ryan_Bennett_404,20,90,12,2,1,50,TRUE,2
Ryan_Bertrand_305,19,76,10,2,1,50,TRUE,2
Ryan_Fraser_75,12,90,2,2,2,75,FALSE,2
Ryan_Fredericks_380,13,90,4,2,2,45,FALSE,2
Ryan_Sessegnon_524,16,0,11,2,0,55,FALSE,2
Rúben Diogo_da Silva Neves_414,20,90,12,2,7,55,TRUE,2
Rúben Gonçalo_Silva Nascimento Vinagre_406,20,0,12,2,0,45,TRUE,2
Sadio_Mané_192,19,90,16,2,13,115,FALSE,2
Sam_Byram_454,17,1,13,2,1,45,TRUE,2
Sam_Gallagher_316,19,0,10,2,0,45,TRUE,2
Sam_Surridge_71,12,0,2,2,0,45,FALSE,2
Scott_Dann_127,18,90,15,2,2,45,FALSE,2
Scott_McTominay_248,20,90,20,2,2,50,FALSE,2
Sead_Kolasinac_3,11,19,5,2,1,55,TRUE,2
Seamus_Coleman_144,15,90,18,2,5,55,TRUE,2
Sean_Longstaff_270,17,16,14,2,3,50,FALSE,2
Sebastian_Prödl_361,15,0,8,2,0,40,FALSE,2
Serge_Aurier_336,16,0,11,2,0,50,FALSE,2
Sergio_Agüero_210,16,65,17,2,6,120,TRUE,2
Sergio_Romero_236,20,0,20,2,0,50,FALSE,2
Shane_Duffy_37,13,90,19,2,2,50,TRUE,2
Shane_Long_315,19,0,10,2,0,50,TRUE,2
Shkodran_Mustafi_1,11,0,5,2,0,55,TRUE,2
Simon_Francis_62,12,0,2,2,0,45,FALSE,2
Simon_Mignolet_190,19,0,16,2,0,45,FALSE,2
Simon_Moore_436,18,0,7,2,0,45,TRUE,2
Sofiane_Boufal_508,19,0,10,2,0,55,TRUE,2
Sokratis_Papastathopoulos_5,11,90,5,2,2,50,TRUE,2
Solomon_March_55,13,90,19,2,2,50,TRUE,2
Steven_Defour_99,11,0,1,2,0,55,FALSE,2
Steve_Cook_58,12,90,2,2,2,50,FALSE,2
Stuart_Armstrong_323,19,22,10,2,1,55,TRUE,2
Sung-yueng_Ki_268,17,73,14,2,2,50,FALSE,2
Sébastien_Haller_457,13,0,4,2,0,75,FALSE,2
Tahith_Chong_249,20,0,20,2,0,45,FALSE,2
Tammy_Abraham_460,14,29,9,2,1,70,TRUE,2
Tanguy_Ndombele_442,16,90,11,2,6,60,FALSE,2
Teemu_Pukki_278,17,90,13,2,17,66,TRUE,2
Theo_Walcott_153,15,27,18,2,1,65,TRUE,2
Timm_Klose_272,17,0,13,2,0,45,TRUE,2
Tim_Krul_280,17,90,13,2,2,45,TRUE,2
Toby_Alderweireld_331,16,90,11,2,1,55,FALSE,2
Todd_Cantwell_287,17,90,13,2,10,45,TRUE,2
Tom_Cleverley_371,15,11,8,2,1,50,FALSE,2
Tom_Davies_154,15,0,18,2,0,55,TRUE,2
Tom_Heaton_94,12,90,3,2,1,45,TRUE,2
Tom_Trybull_290,17,86,13,2,3,45,TRUE,2
Trent_Alexander-Arnold_182,19,90,16,2,1,70,FALSE,2
Troy_Deeney_362,15,90,8,2,2,65,FALSE,2
Troy_Parrott_509,16,0,11,2,0,45,FALSE,2
Tyreke_Johnson_326,19,0,10,2,0,45,TRUE,2
Tyrone_Mings_445,12,90,3,2,1,45,TRUE,2
Vicente_Guaita_131,18,90,15,2,2,50,FALSE,2
Victor_Lindelöf_225,20,90,20,2,2,55,FALSE,2
Victor_Wanyama_348,16,0,11,2,0,50,FALSE,2
Vincent_Janssen_339,16,0,11,2,0,45,FALSE,2
Virgil_van Dijk_183,19,90,16,2,2,65,FALSE,2
Víctor_Camarasa_510,18,0,15,2,0,50,FALSE,2
Wayne_Hennessey_132,18,0,15,2,0,45,FALSE,2
Wesley_Hoedt_485,19,0,10,2,0,45,TRUE,2
Wesley_Moraes_428,12,90,3,2,2,60,TRUE,2
Wes_Morgan_165,14,0,6,2,0,45,FALSE,2
Wilfred_Ndidi_176,14,90,6,2,10,50,FALSE,2
Wilfried_Zaha_133,18,90,15,2,2,70,FALSE,2
Willian_Borges Da Silva_113,14,19,9,2,1,70,TRUE,2
Willy_Boly_405,20,90,12,2,2,50,TRUE,2
Willy_Caballero_112,14,0,9,2,0,50,TRUE,2
Will_Hughes_370,15,66,8,2,2,55,FALSE,2
Will_Norris_413,20,0,12,2,0,40,TRUE,2
Winston_Reid_383,13,0,4,2,0,40,FALSE,2
Xherdan_Shaqiri_194,19,0,16,2,0,65,FALSE,2
Yan_Valery_306,19,90,10,2,1,50,TRUE,2
Yerry_Mina_142,15,90,18,2,7,55,TRUE,2
Yoshinori_Muto_260,17,23,14,2,1,55,FALSE,2
Youri_Tielemans_448,14,90,6,2,2,65,FALSE,2
Yves_Bissouma_53,13,0,19,2,0,50,TRUE,2
Çaglar_Söyüncü_164,14,90,6,2,2,45,FALSE,2
Ørjan_Nyland_27,12,0,3,2,0,45,TRUE,2
Aaron_Cresswell_376,29,0,18,3,0,50,FALSE,3
Aaron_Lennon_430,30,24,20,3,0,49,FALSE,3
Aaron_Mooy_516,23,0,16,3,0,50,TRUE,3
Aaron_Ramsdale_494,22,90,11,3,1,45,TRUE,3
Aaron_Wan-Bissaka_122,25,90,7,3,0,56,TRUE,3
Abdoulaye_Doucouré_368,29,90,19,3,2,59,TRUE,3
Adama_Traoré_417,30,14,5,3,1,50,TRUE,3
Adam_Lallana_195,24,4,1,3,1,59,TRUE,3
Adam_Masina_355,29,0,19,3,0,45,TRUE,3
Adam_Smith_63,22,67,11,3,1,45,TRUE,3
Adam_Webster_493,23,0,16,3,0,45,TRUE,3
Ademola_Lookman_155,21,0,2,3,0,50,FALSE,3
Adrian_Mariappa_356,29,0,19,3,0,44,TRUE,3
Adrián_San Miguel del Castillo_526,24,90,1,3,2,45,TRUE,3
Ahmed_El Mohamady_22,21,4,8,3,1,45,TRUE,3
Ainsley_Maitland-Niles_4,24,90,10,3,1,50,FALSE,3
Albian_Ajeti_514,29,0,18,3,0,60,FALSE,3
Alexander_Tettey_289,26,0,6,3,0,45,TRUE,3
Alexandre Nascimento_Costa Silva_387,29,0,18,3,0,45,FALSE,3
Alexandre_Lacazette_12,24,9,10,3,1,95,FALSE,3
Alexis_Sánchez_240,25,0,7,3,0,69,TRUE,3
Alex_Iwobi_17,21,29,2,3,1,59,FALSE,3
Alex_McCarthy_318,23,0,4,3,0,45,FALSE,3
Alex_Oxlade-Chamberlain_193,24,13,1,3,1,64,TRUE,3
Alireza_Jahanbakhsh_50,23,0,16,3,0,59,TRUE,3
Alisson_Ramses Becker_189,24,0,1,3,0,59,TRUE,3
Allan_Saint-Maximin_500,28,16,17,3,1,55,FALSE,3
Andreas_Christensen_108,26,90,14,3,1,50,FALSE,3
Andreas_Pereira_246,25,0,7,3,0,50,TRUE,3
Andrew_Robertson_181,24,90,1,3,2,70,TRUE,3
Andrew_Surman_80,22,0,11,3,0,49,TRUE,3
Andre_Gray_364,29,90,19,3,8,59,TRUE,3
Andre_Green_32,21,0,8,3,0,50,TRUE,3
Andriy_Yarmolenko_392,29,54,18,3,1,59,FALSE,3
Andros_Townsend_135,25,10,12,3,1,60,FALSE,3
André Filipe_Tavares Gomes_422,21,90,2,3,1,54,FALSE,3
Andy_Carroll_520,28,0,17,3,0,55,FALSE,3
Andy_King_480,27,0,15,3,0,45,FALSE,3
Andy_Lonergan_530,24,0,1,3,0,45,TRUE,3
Angelo_Ogbonna_377,29,90,18,3,1,45,FALSE,3
Angel_Gomes_245,25,0,7,3,0,49,TRUE,3
Angus_Gunn_319,23,90,4,3,7,45,FALSE,3
Anthony_Knockaert_52,23,0,16,3,0,55,TRUE,3
Anthony_Martial_239,25,90,7,3,5,77,TRUE,3
Antonio_Rüdiger_104,26,0,14,3,0,60,FALSE,3
Anwar_El Ghazi_30,21,13,8,3,6,55,TRUE,3
Arnaut_Danjuma Groeneveld_492,22,0,11,3,0,59,TRUE,3
Arthur_Masuaku_378,29,90,18,3,2,45,FALSE,3
Artur_Boruc_73,22,0,11,3,0,45,TRUE,3
Ashley_Barnes_90,30,77,20,3,7,66,FALSE,3
Ashley_Westwood_101,30,90,20,3,2,55,FALSE,3
Ashley_Young_224,25,56,7,3,1,54,TRUE,3
Asmir_Begovic_72,22,0,11,3,0,44,TRUE,3
Axel_Tuanzebe_481,25,0,7,3,0,44,TRUE,3
Aymeric_Laporte_202,22,90,3,3,2,65,FALSE,3
Ayoze_Pérez_265,27,77,15,3,2,64,FALSE,3
Bailey_Peacock-Farrell_495,30,0,20,3,0,45,FALSE,3
Bamidele_Alli_344,28,0,13,3,0,84,TRUE,3
Benjamin_Chilwell_161,27,0,15,3,0,55,FALSE,3
Benjamin_Mendy_204,22,0,3,3,0,60,FALSE,3
Ben_Davies_329,28,2,13,3,1,55,TRUE,3
Ben_Foster_366,29,90,19,3,3,50,TRUE,3
Ben_Gibson_89,30,0,20,3,0,40,FALSE,3
Ben_Godfrey_273,26,90,6,3,1,45,TRUE,3
Ben_Johnson_384,29,0,18,3,0,40,FALSE,3
Ben_Mee_83,30,90,20,3,2,50,FALSE,3
Ben_Osborn_472,27,0,9,3,0,49,TRUE,3
Beram_Kayal_56,23,0,16,3,0,45,TRUE,3
Bernardo Mota_Veiga de Carvalho e Silva_218,22,78,3,3,2,79,FALSE,3
Bernardo_Fernandes da Silva Junior_39,23,0,16,3,0,45,TRUE,3
Bernard_Anício Caldeira Duarte_152,21,61,2,3,2,65,FALSE,3
Bernd_Leno_14,24,90,10,3,1,50,FALSE,3
Billy_Sharp_298,27,36,9,3,1,60,TRUE,3
Birkir_Bjarnason_33,21,0,8,3,0,45,TRUE,3
Bjorn_Engels_455,21,90,8,3,9,45,TRUE,3
Callum_Hudson-Odoi_116,26,0,14,3,0,60,FALSE,3
Callum_Robinson_453,27,53,9,3,1,54,TRUE,3
Callum_Slattery_327,23,0,4,3,0,45,FALSE,3
Callum_Wilson_67,22,68,11,3,5,79,TRUE,3
Calum_Chambers_467,24,0,10,3,0,45,FALSE,3
Caoimhin_Kelleher_531,24,0,1,3,0,45,TRUE,3
Carlos_Sánchez_397,29,2,18,3,1,45,FALSE,3
Carl_Jenkinson_9,24,0,10,3,0,45,FALSE,3
Cenk_Tosun_146,21,0,2,3,0,59,FALSE,3
Charlie_Austin_312,23,0,4,3,0,60,FALSE,3
Charlie_Daniels_60,22,36,11,3,1,45,TRUE,3
Charlie_Taylor_87,30,0,20,3,0,44,FALSE,3
Cheikhou_Kouyaté_139,25,82,12,3,3,49,FALSE,3
Che_Adams_437,23,79,4,3,2,59,FALSE,3
Christian_Atsu_267,28,73,17,3,6,54,FALSE,3
Christian_Benteke_129,25,15,12,3,1,60,FALSE,3
Christian_Eriksen_343,28,28,13,3,1,89,TRUE,3
Christian_Fuchs_163,27,90,15,3,2,45,FALSE,3
Christian_Kabasele_354,29,0,19,3,0,44,TRUE,3
Christian_Pulisic_431,26,83,14,3,5,75,FALSE,3
Christoph_Zimmermann_275,26,0,6,3,0,45,TRUE,3
Chris_Basham_423,27,77,9,3,1,45,TRUE,3
Chris_Mepham_61,22,90,11,3,1,45,TRUE,3
Chris_Smalling_223,25,0,7,3,0,54,TRUE,3
Chris_Wood_91,30,90,20,3,2,64,FALSE,3
Ciaran_Clark_259,28,0,17,3,0,45,FALSE,3
Claudio_Bravo_213,22,0,3,3,0,49,FALSE,3
Connor_Wickham_130,25,0,12,3,0,45,FALSE,3
Conor_Coady_403,30,90,5,3,2,50,TRUE,3
Conor_Hourihane_28,21,0,8,3,0,59,TRUE,3
Craig_Cathcart_358,29,90,19,3,1,45,TRUE,3
Craig_Dawson_439,29,90,19,3,1,50,TRUE,3
Cédric_Soares_486,23,0,4,3,0,49,FALSE,3
César_Azpilicueta_105,26,90,14,3,4,60,FALSE,3
Dale_Stephens_57,23,77,16,3,2,45,TRUE,3
Daniel_Amartey_178,27,0,15,3,0,45,FALSE,3
Daniel_Ceballos Fernández_469,24,60,10,3,2,56,FALSE,3
Daniel_Drinkwater_120,30,0,20,3,0,45,FALSE,3
Daniel_James_243,25,90,7,3,6,60,TRUE,3
Danilo Luiz_da Silva_209,22,0,3,3,0,50,FALSE,3
Danny_Ings_313,23,83,4,3,5,60,FALSE,3
Danny_Rose_332,28,87,13,3,1,55,TRUE,3
Danny_Ward_170,27,0,15,3,0,45,FALSE,3
Danny_Welbeck_512,29,16,19,3,1,60,TRUE,3
Dan_Burn_475,23,90,16,3,1,45,TRUE,3
Dan_Gosling_81,22,0,11,3,0,50,TRUE,3
Daryl_Janmaat_359,29,0,19,3,0,44,TRUE,3
Davide_Zappacosta_109,26,0,14,3,0,45,FALSE,3
David_Brooks_76,22,0,11,3,0,64,TRUE,3
David_Button_48,23,0,16,3,0,40,TRUE,3
David_de Gea_235,25,90,7,3,1,56,TRUE,3
David_Luiz Moreira Marinho_106,24,90,10,3,0,60,FALSE,3
David_McGoldrick_303,27,53,9,3,1,55,TRUE,3
David_Silva_219,22,90,3,3,10,75,FALSE,3
Davinson_Sánchez_333,28,90,13,3,2,55,TRUE,3
Davy_Pröpper_54,23,90,16,3,2,50,TRUE,3
DeAndre_Yedlin_253,28,0,17,3,0,45,FALSE,3
Dean_Henderson_471,27,90,9,3,1,45,TRUE,3
Declan_Rice_395,29,90,18,3,2,50,FALSE,3
Dejan_Lovren_186,24,0,1,3,0,54,TRUE,3
Demarai_Gray_175,27,0,15,3,0,54,FALSE,3
Dennis_Praet_517,27,63,15,3,2,55,FALSE,3
Dennis_Srbeny_279,26,9,6,3,1,54,TRUE,3
Diego_Rico_65,22,0,11,3,0,40,TRUE,3
Diogo_Jota_410,30,90,5,3,2,65,TRUE,3
Divock_Origi_188,24,0,1,3,0,56,TRUE,3
Djibril_Sidibé_511,21,0,2,3,0,55,FALSE,3
Domingos_Quina_375,29,4,19,3,1,45,TRUE,3
Dominic_Calvert-Lewin_147,21,90,2,3,1,60,FALSE,3
Dominic_Solanke_69,22,21,11,3,1,55,TRUE,3
Douglas Luiz_Soares de Paulo_470,21,90,8,3,3,45,TRUE,3
Dwight_McNeil_97,30,85,20,3,6,60,FALSE,3
Ederson_Santana de Moraes_212,22,90,3,3,3,61,FALSE,3
Edward_Nketiah_13,24,0,10,3,0,45,FALSE,3
Eldin_Jakupovic_169,27,0,15,3,0,45,FALSE,3
Emerson_Palmieri dos Santos_107,26,90,14,3,1,55,FALSE,3
Emiliano_Buendía_283,26,90,6,3,5,60,TRUE,3
Emiliano_Martínez_427,24,0,10,3,0,45,FALSE,3
Emil_Krafth_519,28,90,17,3,6,45,FALSE,3
Enda_Stevens_291,27,90,9,3,1,50,TRUE,3
Eric_Bailly_228,25,0,7,3,0,50,TRUE,3
Eric_Dier_350,28,0,13,3,0,50,TRUE,3
Erik_Lamela_346,28,61,13,3,2,60,TRUE,3
Erik_Pieters_447,30,90,20,3,2,46,FALSE,3
Ethan_Ampadu_121,26,0,14,3,0,45,FALSE,3
Etienne_Capoue_373,29,90,19,3,2,50,TRUE,3
Ezri_Konsa Ngoyo_452,21,0,8,3,0,45,TRUE,3
Fabian_Delph_205,21,0,2,3,0,54,FALSE,3
Fabian_Schär_252,28,90,17,3,8,50,FALSE,3
Fabio Henrique_Tavares_197,24,90,1,3,6,55,TRUE,3
Fabián_Balbuena_382,29,0,18,3,0,45,FALSE,3
Federico_Fernández_254,28,8,17,3,1,45,FALSE,3
Felipe Anderson_Pereira Gomes_390,29,77,18,3,5,69,FALSE,3
Fernando_Luiz Rosa_221,22,0,3,3,0,54,FALSE,3
Fikayo_Tomori_529,26,0,14,3,0,45,FALSE,3
Florian_Lejeune_257,28,0,17,3,0,45,FALSE,3
Florin_Andone_46,23,29,16,3,-2,50,TRUE,3
Francisco_Femenía Far_357,29,90,19,3,1,45,TRUE,3
Fraser_Forster_317,23,0,4,3,0,45,FALSE,3
Frederick_Woodman_264,28,0,17,3,0,40,FALSE,3
Frederico_Rodrigues de Paula Santos_244,25,0,7,3,0,54,TRUE,3
Frédéric_Guilbert_458,21,90,8,3,5,44,TRUE,3
Gabriel Fernando_de Jesus_211,22,0,3,3,0,95,FALSE,3
Gabriel Teodoro_Martinelli Silva_504,24,0,10,3,0,45,FALSE,3
Gary_Cahill_503,25,90,12,3,1,45,FALSE,3
Gaëtan_Bong_41,23,0,16,3,0,45,TRUE,3
Georges-Kévin_Nkoudou_527,28,0,13,3,0,50,TRUE,3
George_Baldock_294,27,90,9,3,7,45,TRUE,3
Georginio_Wijnaldum_199,24,68,1,3,3,55,TRUE,3
Gerard_Deulofeu_363,29,73,19,3,2,64,TRUE,3
Giovani_Lo Celso_523,28,28,13,3,1,75,TRUE,3
Glenn_Murray_44,23,16,16,3,1,60,TRUE,3
Grady_Diangana_398,29,0,18,3,0,45,FALSE,3
Granit_Xhaka_18,24,90,10,3,2,54,FALSE,3
Grant_Hanley_277,26,90,6,3,1,40,TRUE,3
Gylfi_Sigurdsson_151,21,61,2,3,2,79,FALSE,3
Hamza_Choudhury_180,27,90,15,3,2,45,FALSE,3
Harry_Kane_338,28,90,13,3,2,110,TRUE,3
Harry_Maguire_160,25,90,7,3,1,55,TRUE,3
Harry_Wilson_505,22,53,11,3,6,60,TRUE,3
Harry_Winks_347,28,90,13,3,1,55,TRUE,3
Harvey_Barnes_172,27,26,15,3,6,60,FALSE,3
Henrikh_Mkhitaryan_16,24,4,10,3,1,70,FALSE,3
Henri_Lansbury_35,21,0,8,3,0,45,TRUE,3
Heung-Min_Son_342,28,90,13,3,2,95,TRUE,3
Heurelho da Silva_Gomes_513,29,0,19,3,0,45,TRUE,3
Hugo_Lloris_340,28,90,13,3,2,55,TRUE,3
Héctor_Bellerín_2,24,0,10,3,0,55,FALSE,3
Hélder_Costa_418,30,0,5,3,0,50,TRUE,3
Ibrahim_Amadou_507,26,0,6,3,0,45,TRUE,3
Idrissa_Gueye_156,21,0,2,3,0,50,FALSE,3
Ilkay_Gündogan_222,22,57,3,3,1,54,FALSE,3
Isaac_Hayden_271,28,90,17,3,3,45,FALSE,3
Isaac_Success Ajayi_365,29,0,19,3,0,50,TRUE,3
Ismaïla_Sarr_525,29,16,19,3,1,65,TRUE,3
Issa_Diop_381,29,90,18,3,2,45,FALSE,3
Ivan_Cavaleiro_419,30,0,5,3,0,50,TRUE,3
Jack_Colback_482,28,0,17,3,0,45,FALSE,3
Jack_Cork_102,30,90,20,3,2,50,FALSE,3
Jack_Grealish_29,21,90,8,3,3,60,TRUE,3
Jack_O'Connell_293,27,90,9,3,1,45,TRUE,3
Jack_Simpson_66,22,0,11,3,0,40,TRUE,3
Jack_Stacey_446,22,0,11,3,0,44,TRUE,3
Jack_Stephens_308,23,0,4,3,0,45,FALSE,3
Jack_Wilshere_394,29,0,18,3,0,50,FALSE,3
Jacob_Murphy_483,28,0,17,3,0,49,FALSE,3
Jake_Eastwood_299,27,0,9,3,0,45,TRUE,3
Jamaal_Lascelles_258,28,81,17,3,6,45,FALSE,3
Jamal_Lewis_276,26,90,6,3,1,45,TRUE,3
James_Chester_23,21,0,8,3,0,45,TRUE,3
James_Garner_250,25,0,7,3,0,45,TRUE,3
James_Justin_433,27,0,15,3,0,50,FALSE,3
James_Maddison_171,27,90,15,3,6,70,FALSE,3
James_McArthur_138,25,90,12,3,2,55,FALSE,3
James_McCarthy_157,25,7,12,3,1,45,FALSE,3
James_Milner_200,24,21,1,3,1,55,TRUE,3
James_Tarkowski_84,30,90,20,3,1,50,FALSE,3
James_Tomkins_124,25,0,12,3,0,50,FALSE,3
James_Ward-Prowse_321,23,90,4,3,2,59,FALSE,3
Jamie_Vardy_166,27,90,15,3,8,89,FALSE,3
Jannik_Vestergaard_304,23,90,4,3,9,50,FALSE,3
Jan_Bednarek_307,23,90,4,3,7,45,FALSE,3
Jan_Vertonghen_330,28,0,13,3,0,54,TRUE,3
Javier_Hernández Balcázar_386,29,0,18,3,0,60,FALSE,3
Javier_Manquillo_256,28,0,17,3,0,45,FALSE,3
Jay_Rodriguez_451,30,12,20,3,1,59,FALSE,3
Jean-Philippe_Gbamin_497,21,0,2,3,0,50,FALSE,3
Jed_Steer_429,21,0,8,3,0,45,TRUE,3
Jefferson_Lerma_82,22,90,11,3,1,50,TRUE,3
Jeffrey_Schlupp_137,25,79,12,3,7,55,FALSE,3
Jeff_Hendrick_100,30,4,20,3,1,54,FALSE,3
Jesse_Lingard_241,25,55,7,3,1,65,TRUE,3
Jesús_Vallejo Lázaro_473,30,0,5,3,0,49,TRUE,3
Jetro_Willems_498,28,0,17,3,0,45,FALSE,3
Joelinton Cássio_Apolinário de Lira_466,28,87,17,3,8,59,FALSE,3
Joel_Matip_185,24,90,1,3,9,54,TRUE,3
Joel_Ward_126,25,90,12,3,2,45,FALSE,3
Joe_Hart_95,30,0,20,3,0,45,FALSE,3
