name,id,minutes,round,total_points,value,was_home,GW
H�ctor_Beller�n_4,18036,0,33,0,54,FALSE,33
Idrissa_Gueye_168,18155,90,33,3,47,TRUE,33
Isaac_Hayden_323,18249,90,33,1,44,TRUE,33
Isaac_Mbenza_514,18346,45,33,1,59,TRUE,33
Issa_Diop_409,18288,0,33,0,43,FALSE,33
Jack_Cork_82,18092,90,33,2,46,FALSE,33
Jack_Simpson_32,18063,0,33,0,39,TRUE,33
Jack_Stephens_333,18259,0,33,0,42,TRUE,33
Jack_Wilshere_447,18304,0,33,0,48,FALSE,33
Jacob_Murphy_321,18247,0,33,0,47,TRUE,33
Jairo_Riedewald_144,18131,0,33,0,43,FALSE,33
Jamaal_Lascelles_312,18238,90,33,2,47,TRUE,33
James_Maddison_233,18206,90,33,7,68,FALSE,33
James_McArthur_147,18134,90,33,3,48,FALSE,33
James_McCarthy_166,18153,0,33,0,44,TRUE,33
James_Milner_254,18227,31,33,1,56,FALSE,33
James_Tarkowski_72,18082,90,33,2,47,FALSE,33
James_Tomkins_138,18125,72,33,6,43,FALSE,33
James_Ward-Prowse_338,18264,90,33,2,51,TRUE,33
Jamie_Sterry_530,18354,0,33,0,40,TRUE,33
Jamie_Vardy_234,18207,90,33,16,91,FALSE,33
Jannik_Vestergaard_463,18314,82,33,1,46,TRUE,33
Jan_Bednarek_335,18261,90,33,0,40,TRUE,33
Jaroslaw_Jach_442,18301,0,33,0,40,FALSE,33
Jason_Puncheon_146,18133,0,33,0,42,TRUE,33
Javier_Hern�ndez Balc�zar_419,18298,45,33,1,61,FALSE,33
Javier_Manquillo_315,18241,0,33,0,43,TRUE,33
Jefferson_Lerma_494,18335,70,33,6,45,TRUE,33
Jeffrey_Schlupp_141,18128,90,33,6,45,FALSE,33
Jeff_Hendrick_78,18088,81,33,1,52,FALSE,33
Jermain_Defoe_46,18076,0,33,0,56,TRUE,33
Joel_Coleman_598,18398,0,33,0,40,TRUE,33
Joel_Matip_243,18216,90,33,2,49,FALSE,33
Joel_Ward_441,18300,0,33,0,43,FALSE,33
Joe_Hart_490,18331,0,33,0,42,FALSE,33
Joe_Powell_547,18364,0,33,0,45,FALSE,33
Joe_Tupper_576,18382,0,33,0,40,FALSE,33
Johann Berg_Gudmundsson_76,18086,8,33,1,55,FALSE,33
Jon Gorenc_Stankovic_522,18350,45,33,0,39,TRUE,33
Jonas_L�ssl_191,18165,0,33,0,44,TRUE,33
Jonathan_Hogg_201,18175,80,33,1,44,TRUE,33
Jonathan_Walters_81,18091,0,33,0,47,FALSE,33
Jonjoe_Kenny_161,18148,0,33,0,42,TRUE,33
Jonjo_Shelvey_318,18244,14,33,1,53,TRUE,33
Jonny_Evans_222,18196,0,33,0,48,FALSE,33
Jordan_Ayew_505,18342,0,33,0,57,FALSE,33
Jordan_Henderson_249,18222,31,33,10,53,FALSE,33
Jordan_Hugill_420,18299,0,33,0,50,FALSE,33
Jordan_Pickford_154,18141,90,33,7,49,TRUE,33
Jordon_Ibe_38,18068,0,33,0,50,TRUE,33
Jorge Luiz_Frello Filho_459,18311,90,33,3,46,TRUE,33
Jose Luis_Mato Sanmart�n_327,18253,0,33,0,47,TRUE,33
Joseph_Gomez_242,18215,0,33,0,48,FALSE,33
Joseph_Willock_566,18377,0,33,0,45,FALSE,33
Joshua_King_45,18075,90,33,2,65,TRUE,33
Joshua_Sims_342,18268,28,33,1,44,TRUE,33
Josh_Benson_583,18387,0,33,0,45,FALSE,33
Josh_Knight_558,18371,0,33,0,40,FALSE,33
Julian_Speroni_136,18123,0,33,0,39,FALSE,33
Juninho_Bacuna_208,18182,9,33,1,42,TRUE,33
Junior_Stanislas_36,18066,19,33,1,60,TRUE,33
Karlan_Grant_585,18389,90,33,5,50,TRUE,33
Karl_Darlow_308,18234,0,33,0,44,TRUE,33
Kasper_Schmeichel_213,18187,90,33,3,50,FALSE,33
Kayne_Ramsay_565,18376,0,33,0,40,TRUE,33
Kelechi_Iheanacho_236,18209,1,33,1,57,FALSE,33
Kepa_Arrizabalaga_498,18338,90,33,5,54,TRUE,33
Kevin_Long_73,18083,0,33,0,41,FALSE,33
Kevin_Mirallas_469,18318,0,33,0,55,TRUE,33
Kieran_Dowell_528,18353,0,33,0,45,TRUE,33
Konstantinos_Mavropanos_10,18041,0,33,0,47,FALSE,33
Kurt_Zouma_526,18351,90,33,6,50,TRUE,33
Kyle_Taylor_600,18400,0,33,0,45,TRUE,33
Laurent_Depoitre_210,18184,0,33,0,51,TRUE,33
Laurent_Koscielny_3,18035,0,33,0,54,FALSE,33
Leighton_Baines_156,18143,0,33,0,50,TRUE,33
Lewis_Cook_39,18069,0,33,0,46,TRUE,33
Loris_Karius_238,18211,0,33,0,49,FALSE,33
Lucas_Digne_484,18326,90,33,8,52,TRUE,33
Lucas_Perri_584,18388,0,33,0,40,FALSE,33
Lucas_P�rez_502,18341,0,33,0,62,FALSE,33
Lucas_Torreira_450,18305,0,33,0,47,FALSE,33
Lukasz_Fabianski_400,18279,90,33,2,48,FALSE,33
Luka_Milivojevic_150,18137,90,33,10,64,FALSE,33
Lys_Mousset_44,18074,0,33,0,49,TRUE,33
Maarten_Stekelenburg_155,18142,0,33,0,39,TRUE,33
Mamadou_Sakho_143,18130,0,33,0,49,FALSE,33
Manolo_Gabbiadini_349,18275,0,33,0,56,TRUE,33
Manuel_Lanzini_414,18293,90,33,2,64,FALSE,33
Marcos_Alonso_115,18102,0,33,0,64,TRUE,33
Marc_Albrighton_224,18197,0,33,0,51,FALSE,33
Marc_Pugh_34,18064,0,33,0,43,TRUE,33
Mario_Lemina_344,18270,0,33,0,47,TRUE,33
Marko_Arnautovic_417,18296,90,33,2,68,FALSE,33
Mark_Noble_411,18290,69,33,2,48,FALSE,33
Martin_Dubravka_309,18235,90,33,2,50,TRUE,33
Martin_Kelly_140,18127,90,33,5,39,FALSE,33
Mason_Holgate_160,18147,0,33,0,43,TRUE,33
Matej_Vydra_495,18336,0,33,0,56,FALSE,33
Mateo_Kovacic_499,18339,0,33,0,57,TRUE,33
Mathias_Jorgensen_195,18169,0,33,0,44,TRUE,33
Matteo_Guendouzi_451,18306,90,33,1,44,FALSE,33
Matthew_Daly_606,18403,0,33,0,45,TRUE,33
Matthew_Lowton_69,18079,90,33,2,46,FALSE,33
Matty_James_229,18202,0,33,0,44,FALSE,33
Matt_Ritchie_317,18243,89,33,2,58,TRUE,33
Matt_Targett_479,18324,0,33,0,42,TRUE,33
Max_Meyer_486,18328,0,33,0,55,FALSE,33
Maya_Yoshida_331,18257,90,33,1,41,TRUE,33
Mesut_�zil_13,18044,73,33,2,79,FALSE,33
Michael_Keane_162,18149,0,33,0,48,TRUE,33
Michael_Obafemi_550,18366,0,33,0,50,TRUE,33
Michail_Antonio_415,18294,0,33,0,68,FALSE,33
Michy_Batshuayi_592,18395,64,33,2,65,FALSE,33
Miguel_Almir�n_587,18391,90,33,2,60,TRUE,33
Mikel_Merino_322,18248,0,33,0,50,TRUE,33
Mohamed_Diam�_319,18245,0,33,0,48,TRUE,33
Mohamed_Elneny_16,18047,45,33,1,42,FALSE,33
Mohamed_Elyounoussi_346,18272,0,33,0,60,TRUE,33
Mohamed_Salah_253,18226,90,33,6,132,FALSE,33
Morgan_Schneiderlin_167,18154,0,33,0,42,TRUE,33
N'Golo_Kant�_126,18113,90,33,3,50,TRUE,33
Naby_Keita_256,18229,87,33,10,71,FALSE,33
Nacho_Monreal_5,18037,90,33,1,54,FALSE,33
Nahki_Wells_86,18096,0,33,0,45,FALSE,33
Nampalys_Mendy_527,18352,0,33,0,44,FALSE,33
Nathaniel_Clyne_241,18214,45,33,-1,44,TRUE,33
Nathan_Ak�_31,18062,90,33,1,51,TRUE,33
Nathan_Redmond_343,18269,90,33,2,53,TRUE,33
Nick_Pope_68,18078,0,33,0,48,FALSE,33
Nikola_Vlasic_173,18160,0,33,0,50,TRUE,33
Olivier_Giroud_133,18120,14,33,1,77,TRUE,33
Oriol_Romeu Vidal_339,18265,82,33,2,42,TRUE,33
Pablo_Zabaleta_405,18284,0,33,0,43,FALSE,33
Pape_Souar�_443,18302,0,33,0,42,FALSE,33
Patrick_van Aanholt_142,18129,90,33,6,55,FALSE,33
Paul_Dummett_313,18239,25,33,1,44,TRUE,33
Pedro_Obiang_413,18292,20,33,1,42,FALSE,33
Pedro_Rodr�guez Ledesma_125,18112,5,33,1,64,TRUE,33
Peter_Crouch_590,18393,0,33,0,45,FALSE,33
Petr_Cech_1,18033,0,33,0,47,FALSE,33
Philip_Billing_202,18176,0,33,0,45,TRUE,33
Phil_Bardsley_75,18085,0,33,0,42,FALSE,33
Phil_Jagielka_158,18145,90,33,15,43,TRUE,33
Pierre-Emerick_Aubameyang_23,18054,45,33,1,108,FALSE,33
Pierre-Emile_H�jbjerg_340,18266,90,33,5,44,TRUE,33
Rachid_Ghezzal_492,18333,0,33,0,50,FALSE,33
Rafael_Camacho_557,18370,0,33,0,50,FALSE,33
Ragnar_Klavan_244,18217,0,33,0,44,FALSE,33
Rajiv_van La Parra_200,18174,0,33,0,46,TRUE,33
Ramadan_Sobhi_207,18181,0,33,0,47,TRUE,33
Reece_Oxford_407,18286,0,33,0,42,FALSE,33
Reiss_Nelson_19,18050,0,33,0,44,FALSE,33
Ricardo Domingos_Barbosa Pereira_221,18195,90,33,6,54,FALSE,33
Richarlison_de Andrade_393,18277,78,33,3,65,TRUE,33
Robbie_Brady_79,18089,0,33,0,54,FALSE,33
Robert Kenedy_Nunes do Nascimento_458,18310,0,33,0,47,TRUE,33
Roberto_Firmino_257,18230,90,33,7,93,FALSE,33
Robert_Elliot_307,18233,0,33,0,43,TRUE,33
Robert_Snodgrass_489,18330,45,33,1,50,FALSE,33
Rob_Holding_6,18038,0,33,0,43,FALSE,33
Ross_Barkley_127,18114,20,33,4,51,TRUE,33
Ruben_Loftus-Cheek_132,18119,69,33,6,52,TRUE,33
Ryan_Bertrand_330,18256,90,33,0,48,TRUE,33
Ryan_Fraser_40,18070,90,33,2,62,TRUE,33
Ryan_Fredericks_408,18287,90,33,1,45,FALSE,33
Ryan_Schofield_533,18357,0,33,0,40,TRUE,33
Sadio_Man�_251,18224,90,33,1,101,FALSE,33
Salom�n_Rond�n_493,18334,90,33,2,59,TRUE,33
Samir_Nasri_569,18378,0,33,0,51,FALSE,33
Sam_Byram_404,18283,0,33,0,45,FALSE,33
Sam_Gallagher_574,18381,0,33,0,45,TRUE,33
Sam_McQueen_334,18260,0,33,0,40,TRUE,33
Sam_Surridge_599,18399,0,33,0,45,TRUE,33
Sam_Vokes_84,18094,0,33,0,53,FALSE,33
Sam_Woods_609,18405,0,33,0,40,FALSE,33
Sandro_Ram�rez_470,18319,0,33,0,54,TRUE,33
Scott_Dann_139,18126,17,33,1,44,FALSE,33
Scott_Malone_196,18170,0,33,0,40,TRUE,33
Sead_Kolasinac_8,18040,45,33,1,50,FALSE,33
Seamus_Coleman_157,18144,90,33,6,52,TRUE,33
Sean_Longstaff_531,18355,0,33,0,45,TRUE,33
Shane_Long_347,18273,61,33,6,46,TRUE,33
Shinji_Okazaki_235,18208,29,33,1,52,FALSE,33
Shkodran_Mustafi_7,18039,90,33,1,54,FALSE,33
Simon_Francis_26,18057,0,33,0,43,TRUE,33
Simon_Mignolet_237,18210,0,33,0,47,FALSE,33
Sofiane_Boufal_341,18267,0,33,0,55,TRUE,33
Sokratis_Papastathopoulos_12,18043,90,33,1,51,FALSE,33
Stephan_Lichtsteiner_11,18042,0,33,0,45,FALSE,33
Stephen_Ward_71,18081,0,33,0,47,FALSE,33
Steven_Davis_337,18263,0,33,0,46,TRUE,33
Steven_Defour_77,18087,0,33,0,53,FALSE,33
Steve_Cook_27,18058,0,33,0,43,TRUE,33
Steve_Mounie_211,18185,30,33,1,58,TRUE,33
Stuart_Armstrong_345,18271,7,33,1,51,TRUE,33
Sullay_Kaikai_477,18323,0,33,0,43,FALSE,33
Sung-yueng_Ki_324,18250,75,33,3,47,TRUE,33
Tammy_Abraham_496,18337,0,33,0,54,TRUE,33
Terence_Kongolo_198,18172,90,33,-1,43,TRUE,33
Theo_Walcott_164,18151,11,33,1,59,TRUE,33
Thibaut_Courtois_111,18098,0,33,0,55,TRUE,33
Tiemou�_Bakayoko_129,18116,0,33,0,49,TRUE,33
Tommy_Smith_194,18168,90,33,0,44,TRUE,33
Tom_Davies_169,18156,1,33,1,51,TRUE,33
Tom_Heaton_67,18077,90,33,2,48,FALSE,33
Tom_Ince_203,18177,0,33,0,50,TRUE,33
Trent_Alexander-Arnold_245,18218,58,33,4,55,FALSE,33
Tyias_Browning_532,18356,0,33,0,40,TRUE,33
Tyreke_Johnson_562,18373,0,33,0,45,TRUE,33
Tyrone_Mings_30,18061,0,33,0,42,TRUE,33
Vicente_Guaita_137,18124,90,33,10,42,FALSE,33
Vicente_Iborra_228,18201,0,33,0,47,FALSE,33
Victor_Moses_117,18104,0,33,0,55,TRUE,33
Virgil_van Dijk_246,18219,90,33,2,66,FALSE,33
Wayne_Hennessey_135,18122,0,33,0,45,FALSE,33
Wesley_Hoedt_336,18262,0,33,0,42,TRUE,33
Wes_Morgan_215,18189,90,33,2,45,FALSE,33
Wilfred_Ndidi_227,18200,86,33,2,49,FALSE,33
Wilfried_Zaha_151,18138,90,33,5,69,FALSE,33
Willian_Borges Da Silva_124,18111,0,33,0,71,TRUE,33
Willy_Caballero_112,18099,0,33,0,47,TRUE,33
Winston_Reid_401,18280,0,33,0,44,FALSE,33
Xherdan_Shaqiri_462,18313,0,33,0,68,FALSE,33
Yannick_Bolasie_165,18152,0,33,0,58,TRUE,33
Yan_Valery_556,18369,90,33,1,41,TRUE,33
Yerry_Mina_506,18343,0,33,0,54,TRUE,33
Yohan_Benalouane_218,18192,0,33,0,39,FALSE,33
Yoshinori_Muto_488,18329,0,33,0,56,TRUE,33
Youri_Tielemans_591,18394,90,33,9,61,FALSE,33
Zech_Medley_546,18363,0,33,0,40,FALSE,33
�lvaro_Morata_134,18121,0,33,0,84,TRUE,33
�aglar_S�y�nc�_515,18347,90,33,2,48,FALSE,33
Aaron_Cresswell_402,18853,0,34,0,50,FALSE,34
Aaron_Lennon_83,18509,0,34,0,49,TRUE,34
Aaron_Mooy_199,18650,8,34,1,50,FALSE,34
Aaron_Ramsey_14,18419,67,34,3,71,FALSE,34
Aaron_Rowe_607,19073,0,34,0,45,FALSE,34
Aaron_Wan-Bissaka_145,18594,90,34,1,45,TRUE,34
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,19026,0,34,0,40,TRUE,34
Abdelhamid_Sabiri_205,18656,0,34,0,43,FALSE,34
Abdoulaye_Doucour�_390,18841,90,34,2,59,TRUE,34
Aboubakar_Kamara_189,18640,0,34,0,45,TRUE,34
Adalberto_Pe�aranda_554,19015,0,34,0,50,TRUE,34
Adama_Diakhaby_471,18926,0,34,0,45,FALSE,34
Adama_Traor�_500,18956,30,34,1,51,FALSE,34
Adam_Lallana_250,18701,0,34,0,69,TRUE,34
Adam_Masina_386,18837,85,34,2,43,TRUE,34
Adam_Smith_29,18434,90,34,6,43,FALSE,34
Ademola_Lookman_170,18619,16,34,1,49,FALSE,34
Adrian_Mariappa_382,18833,0,34,0,42,TRUE,34
Adrien Sebastian_Perruchet Silva_231,18682,0,34,0,47,TRUE,34
Adri�n_San Miguel del Castillo_399,18850,0,34,0,42,FALSE,34
Ainsley_Maitland-Niles_20,18425,22,34,1,44,FALSE,34
Alberto_Moreno_240,18691,0,34,0,41,TRUE,34
Aleksandar_Mitrovic_480,18936,90,34,5,63,TRUE,34
Alexander_S�rloth_153,18602,0,34,0,48,TRUE,34
Alexandre Nascimento_Costa Silva_560,19022,0,34,0,45,FALSE,34
Alexandre_Lacazette_22,18427,0,34,0,94,FALSE,34
Alexis_S�nchez_295,18746,0,34,0,100,TRUE,34
Alex_Iwobi_15,18420,90,34,3,54,FALSE,34
Alex_McCarthy_328,18779,0,34,0,43,TRUE,34
Alex_Oxlade-Chamberlain_248,18699,0,34,0,64,TRUE,34
Alex_Pritchard_206,18657,0,34,0,48,FALSE,34
Alex_Smithies_89,18517,0,34,0,42,FALSE,34
Alex_Smithies_89,18516,0,34,0,42,FALSE,34
Alfie_Jones_595,19061,0,34,0,40,TRUE,34
Alfie_Mawson_487,18943,0,34,0,47,TRUE,34
Alfie_Whiteman_538,18998,0,34,0,40,TRUE,34
Alireza_Jahanbakhsh_476,18932,0,34,0,67,TRUE,34
Alireza_Jahanbakhsh_476,18931,68,34,2,67,TRUE,34
Alisson_Ramses Becker_468,18923,90,34,7,59,TRUE,34
Anders_Lindegaard_485,18941,0,34,0,43,TRUE,34
Ander_Herrera_299,18750,0,34,0,50,TRUE,34
Andreas_Christensen_119,18568,50,34,0,50,FALSE,34
Andreas_Pereira_481,18937,15,34,1,45,TRUE,34
Andrew_Robertson_247,18698,90,34,6,68,TRUE,34
Andrew_Surman_35,18441,0,34,0,46,FALSE,34
Andre_Gray_395,18846,90,34,2,59,TRUE,34
Andriy_Yarmolenko_453,18906,0,34,0,67,FALSE,34
Andros_Townsend_149,18598,76,34,2,58,TRUE,34
Andr� Filipe_Tavares Gomes_508,18966,90,34,2,54,FALSE,34
Andr�-Frank_Zambo Anguissa_512,18970,88,34,3,44,TRUE,34
Andr�_Sch�rrle_478,18934,0,34,0,55,TRUE,34
Andy_Carroll_418,18869,0,34,0,54,FALSE,34
Angelo_Ogbonna_403,18854,90,34,1,42,FALSE,34
Angel_Gomes_568,19030,0,34,0,50,TRUE,34
Angus_Gunn_452,18905,90,34,2,43,TRUE,34
Anthony_Knockaert_55,18470,67,34,-1,52,TRUE,34
Anthony_Knockaert_55,18469,0,34,0,52,TRUE,34
Anthony_Martial_301,18752,90,34,5,72,TRUE,34
Anthony_Pilkington_103,18545,0,34,0,44,FALSE,34
Anthony_Pilkington_103,18544,0,34,0,44,FALSE,34
Antonio_Barreca_588,19053,0,34,0,41,FALSE,34
Antonio_R�diger_118,18567,39,34,1,59,FALSE,34
Antonio_Valencia_288,18739,0,34,0,64,TRUE,34
Arijanet_Muric_529,18987,0,34,0,45,FALSE,34
Aron_Gunnarsson_102,18543,90,34,2,44,FALSE,34
Aron_Gunnarsson_102,18542,54,34,1,44,FALSE,34
Arthur_Masuaku_410,18861,90,34,2,43,FALSE,34
Artur_Boruc_25,18430,90,34,5,41,FALSE,34
Ashley Darel Jazz_Richards_96,18531,0,34,0,39,FALSE,34
Ashley Darel Jazz_Richards_96,18530,0,34,0,39,FALSE,34
Ashley_Barnes_85,18511,90,34,1,57,TRUE,34
Ashley_Westwood_80,18506,90,34,3,46,TRUE,34
Ashley_Williams_159,18608,0,34,0,45,FALSE,34
Ashley_Young_293,18744,0,34,0,57,TRUE,34
Asmir_Begovic_24,18429,0,34,0,43,FALSE,34
Aymeric_Laporte_268,18719,90,34,2,60,FALSE,34
Ayoze_P�rez_326,18777,90,34,9,61,FALSE,34
Bakary_Sako_148,18597,5,34,1,49,TRUE,34
Bamidele_Alli_365,18816,0,34,0,88,TRUE,34
Barry_Douglas_424,18875,0,34,0,50,FALSE,34
Beni_Baningime_174,18623,0,34,0,43,FALSE,34
Benjamin_Chilwell_219,18670,90,34,2,51,TRUE,34
Benjamin_Mendy_267,18718,90,34,2,61,FALSE,34
Ben_Davies_356,18807,90,34,6,56,TRUE,34
Ben_Foster_445,18898,90,34,3,46,TRUE,34
Ben_Gibson_491,18947,0,34,0,48,TRUE,34
Ben_Hamer_190,18641,90,34,0,39,FALSE,34
Ben_Johnson_605,19071,0,34,0,40,FALSE,34
Ben_Mee_70,18496,90,34,6,46,TRUE,34
Ben_White_559,19021,0,34,0,40,TRUE,34
Ben_White_559,19020,0,34,0,40,TRUE,34
Ben_Wilmot_544,19004,0,34,0,40,TRUE,34
Beram_Kayal_57,18474,0,34,0,44,TRUE,34
Beram_Kayal_57,18473,0,34,0,44,TRUE,34
Bernardo Mota_Veiga de Carvalho e Silva_276,18727,25,34,1,76,FALSE,34
Bernardo_Fernandes da Silva Junior_440,18893,90,34,0,42,TRUE,34
Bernardo_Fernandes da Silva Junior_440,18892,90,34,1,42,TRUE,34
Bernard_An�cio Caldeira Duarte_507,18965,83,34,2,59,FALSE,34
Bernd_Leno_2,18407,90,34,6,49,FALSE,34
Bobby_Reid_110,18559,9,34,1,52,FALSE,34
Bobby_Reid_110,18558,0,34,0,52,FALSE,34
Bonatini Lohner Maia_Bonatini_438,18889,0,34,0,46,FALSE,34
Brahim_Diaz_278,18729,0,34,0,47,FALSE,34
Brian_Murphy_537,18997,0,34,0,40,FALSE,34
Brian_Murphy_537,18996,0,34,0,40,FALSE,34
Bright_Enobakhare_436,18887,0,34,0,43,FALSE,34
Bruno_Ecuele Manga_92,18523,90,34,1,44,FALSE,34
Bruno_Ecuele Manga_92,18522,90,34,7,44,FALSE,34
Bruno_Saltor Grau_50,18460,0,34,0,44,TRUE,34
Bruno_Saltor Grau_50,18459,90,34,1,44,TRUE,34
Bukayo_Saka_563,19025,0,34,0,45,FALSE,34
Callum_Hudson-Odoi_131,18580,55,34,1,42,FALSE,34
Callum_Paterson_101,18541,0,34,0,49,FALSE,34
Callum_Paterson_101,18540,0,34,0,49,FALSE,34
Callum_Roberts_577,19041,0,34,0,45,FALSE,34
Callum_Slattery_570,19032,0,34,0,45,TRUE,34
Callum_Wilson_43,18449,82,34,15,66,FALSE,34
Calum_Chambers_9,18414,90,34,6,42,TRUE,34
Cameron_John_596,19062,0,34,0,40,FALSE,34
Carlos_S�nchez_518,18976,0,34,0,43,FALSE,34
Carl_Jenkinson_581,19045,0,34,0,45,FALSE,34
Cenk_Tosun_177,18627,6,34,1,64,FALSE,34
Cesc_F�bregas_123,18572,0,34,0,62,FALSE,34
Chancel_Mbemba_316,18767,0,34,0,40,FALSE,34
Charlie_Austin_348,18799,0,34,0,55,TRUE,34
Charlie_Daniels_28,18433,0,34,0,41,FALSE,34
Charlie_Taylor_74,18500,90,34,6,44,TRUE,34
Cheikhou_Kouyat�_412,18863,68,34,2,47,TRUE,34
Christian_Atsu_320,18771,12,34,1,51,FALSE,34
Christian_Benteke_152,18601,90,34,2,63,TRUE,34
Christian_Eriksen_364,18815,90,34,6,93,TRUE,34
Christian_Fuchs_216,18667,0,34,0,41,TRUE,34
Christian_Kabasele_380,18831,90,34,2,44,TRUE,34
Christopher_Schindler_192,18643,90,34,0,42,FALSE,34
Chris_L�we_193,18644,90,34,-1,44,FALSE,34
Chris_Mepham_580,19044,90,34,5,45,FALSE,34
Chris_Smalling_284,18735,90,34,2,56,TRUE,34
Chris_Wood_87,18513,90,34,13,62,TRUE,34
Ciaran_Clark_311,18762,0,34,0,45,FALSE,34
Claudio_Bravo_261,18712,0,34,0,48,FALSE,34
Collin_Quaner_209,18660,0,34,0,43,FALSE,34
Connor_Wickham_444,18897,0,34,0,49,TRUE,34
Conor_Coady_430,18881,90,34,1,45,FALSE,34
Conor_Coventry_548,19008,0,34,0,45,FALSE,34
Craig_Cathcart_376,18827,90,34,2,45,TRUE,34
Cuco_Martina_163,18612,0,34,0,45,FALSE,34
Curtis_Jones_597,19063,0,34,0,45,TRUE,34
Cyrus_Christie_460,18913,24,34,1,42,TRUE,34
C�dric_Soares_332,18783,0,34,0,42,TRUE,34
C�sar_Azpilicueta_113,18562,90,34,0,64,FALSE,34
Daley_Blind_290,18741,0,34,0,50,TRUE,34
Dale_Stephens_56,18472,90,34,2,43,TRUE,34
Dale_Stephens_56,18471,90,34,2,43,TRUE,34
Daniel_Amartey_226,18677,0,34,0,43,TRUE,34
Daniel_Drinkwater_128,18577,0,34,0,46,FALSE,34
Daniel_Sturridge_472,18927,0,34,0,56,TRUE,34
Danilo Luiz_da Silva_266,18717,0,34,0,50,FALSE,34
Danny_Batth_428,18879,0,34,0,40,FALSE,34
Danny_Ings_258,18709,60,34,5,54,TRUE,34
Danny_Rose_354,18805,5,34,1,58,TRUE,34
Danny_Simpson_217,18668,0,34,0,42,TRUE,34
Danny_Ward_105,18549,0,34,0,43,FALSE,34
Danny_Ward_105,18548,0,34,0,43,FALSE,34
Danny_Ward_457,18910,0,34,0,43,TRUE,34
Danny_Welbeck_21,18426,0,34,0,64,FALSE,34
Danny_Williams_204,18655,1,34,1,45,FALSE,34
Dan_Burn_582,19047,0,34,0,45,TRUE,34
Dan_Burn_582,19046,0,34,0,45,TRUE,34
Dan_Gosling_37,18443,90,34,7,47,FALSE,34
Daryl_Janmaat_381,18832,90,34,2,49,TRUE,34
David Junior_Hoilett_99,18537,72,34,2,50,FALSE,34
David Junior_Hoilett_99,18536,90,34,6,50,FALSE,34
Davide_Zappacosta_120,18569,0,34,0,50,FALSE,34
David_Brooks_42,18448,90,34,12,51,FALSE,34
David_Button_179,18630,0,34,0,40,TRUE,34
David_Button_179,18629,0,34,0,40,TRUE,34
David_De Gea_282,18733,90,34,3,57,TRUE,34
David_Luiz Moreira Marinho_116,18565,90,34,1,60,FALSE,34
David_Silva_271,18722,64,34,3,85,FALSE,34
Davinson_S�nchez_359,18810,90,34,6,58,TRUE,34
Davy_Klaassen_171,18620,0,34,0,60,FALSE,34
Davy_Pr�pper_60,18480,62,34,2,48,TRUE,34
Davy_Pr�pper_60,18479,90,34,2,48,TRUE,34
DeAndre_Yedlin_310,18761,0,34,0,45,FALSE,34
Declan_Rice_406,18857,90,34,2,46,FALSE,34
Dejan_Lovren_239,18690,0,34,0,49,TRUE,34
Demarai_Gray_225,18676,71,34,2,54,TRUE,34
Demeaco_Duhaney_601,19067,0,34,0,40,FALSE,34
Denis_Odoi_181,18632,1,34,1,44,TRUE,34
Denis_Su�rez_586,19051,0,34,0,57,FALSE,34
Diego_Rico_473,18928,0,34,0,41,FALSE,34
Diogo_Jota_432,18883,86,34,2,61,FALSE,34
Divock_Origi_543,19003,0,34,0,50,TRUE,34
Domingos_Quina_517,18975,0,34,0,44,TRUE,34
Dominic_Calvert-Lewin_175,18624,90,34,2,54,FALSE,34
Dominic_Solanke_259,18710,14,34,1,47,FALSE,34
Dwight_Gayle_325,18776,0,34,0,60,FALSE,34
Dwight_McNeil_534,18992,90,34,8,44,TRUE,34
Eden_Hazard_122,18571,90,34,2,111,FALSE,34
Ederson_Santana de Moraes_260,18711,90,34,2,56,FALSE,34
Edimilson_Fernandes_416,18867,0,34,0,45,FALSE,34
Edward_Nketiah_552,19013,0,34,0,50,FALSE,34
Eldin_Jakupovic_214,18665,0,34,0,43,TRUE,34
Elias_Kachunga_212,18663,90,34,2,48,FALSE,34
Emerson_Hyndman_41,18447,0,34,0,45,FALSE,34
Emerson_Palmieri dos Santos_121,18570,90,34,1,52,FALSE,34
Emile_Smith-Rowe_545,19005,0,34,0,45,FALSE,34
Emiliano_Mart�nez_542,19002,0,34,0,40,FALSE,34
Eric_Bailly_291,18742,0,34,0,50,TRUE,34
Eric_Dier_361,18812,0,34,0,47,TRUE,34
Erik_Durm_461,18914,68,34,1,44,FALSE,34
Erik_Lamela_363,18814,0,34,0,59,TRUE,34
Ethan_Ampadu_130,18579,0,34,0,44,FALSE,34
Etienne_Capoue_389,18840,90,34,1,48,TRUE,34
Ezequiel_Schelotto_53,18466,0,34,0,38,TRUE,34
Ezequiel_Schelotto_53,18465,0,34,0,38,TRUE,34
Fabian_Delph_269,18720,0,34,0,53,FALSE,34
Fabian_Sch�r_482,18938,90,34,5,46,FALSE,34
